StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,IC,gender,age,edu1,attention1,interest,TV,news,vote,LRself,RFself,PSself,GRself,LOself,LRparty_1,LRparty_2,LRparty_3,LRparty_4,LRparty_5,LRparty_6,LRparty_7,LRparty_25,LRparty_26,LRtime_First Click,LRtime_Last Click,LRtime_Page Submit,LRtime_Click Count,RFparty_1,RFparty_2,RFparty_3,RFparty_4,RFparty_5,RFparty_6,RFparty_7,RFparty_8,RFparty_9,RFtime_First Click,RFtime_Last Click,RFtime_Page Submit,RFtime_Click Count,PSparty_1,PSparty_2,PSparty_3,PSparty_4,PSparty_5,PSparty_6,PSparty_7,PSparty_8,PSparty_9,PStime_First Click,PStime_Last Click,PStime_Page Submit,PStime_Click Count,GRparty_1,GRparty_2,GRparty_3,GRparty_4,GRparty_5,GRparty_6,GRparty_7,GRparty_8,GRparty_9,GRparty_First Click,GRparty_Last Click,GRparty_Page Submit,GRparty_Click Count,LOparty_1,LOparty_2,LOparty_3,LOparty_4,LOparty_5,LOparty_6,LOparty_7,LOparty_8,LOparty_9,LOtime_First Click,LOtime_Last Click,LOtime_Page Submit,LOtime_Click Count,manipulation_1,manipulation_2,manipulation_3,manipulation_4,manipulation_5,manipulation_6,manipulation_7,manipulation_DO_1,manipulation_DO_2,manipulation_DO_3,manipulation_DO_4,manipulation_DO_5,manipulation_DO_6,manipulation_DO_7,LRCtrl_1,LRCtrl_2,LRCtrl_3,LRCtrl_4,LRCtrl_5,LRCtrl_6,LRCtrl_7,LRCtrl_8,LRCtrl_9,LRCtrl_time_First Click,LRCtrl_time_Last Click,LRCtrl_time_Page Submit,LRCtrl_time_Click Count,RFCtrl_1,RFCtrl_2,RFCtrl_3,RFCtrl_4,RFCtrl_5,RFCtrl_6,RFCtrl_7,RFCtrl_8,RFCtrl_9,RFCtrl_time_First Click,RFCtrl_time_Last Click,RFCtrl_time_Page Submit,RFCtrl_time_Click Count,PSCtrl_1,PSCtrl_2,PSCtrl_3,PSCtrl_4,PSCtrl_5,PSCtrl_6,PSCtrl_7,PSCtrl_8,PSCtrl_9,PSCtrl_time_First Click,PSCtrl_time_Last Click,PSCtrl_time_Page Submit,PSCtrl_time_Click Count,GRCtrl_1,GRCtrl_2,GRCtrl_3,GRCtrl_4,GRCtrl_5,GRCtrl_6,GRCtrl_7,GRCtrl_8,GRCtrl_9,GRCtrl_time_First Click,GRCtrl_time_Last Click,GRCtrl_time_Page Submit,GRCtrl_time_Click Count,LOCtrl_1,LOCtrl_2,LOCtrl_3,LOCtrl_4,LOCtrl_5,LOCtrl_6,LOCtrl_7,LOCtrl_8,LOCtrl_9,LOCtrl_time_First Click,LOCtrl_time_Last Click,LOCtrl_time_Page Submit,LOCtrl_time_Click Count,prime,integration,interior,environment,justice,leftCtrl,leftCtrl_time_First Click,leftCtrl_time_Last Click,leftCtrl_time_Page Submit,leftCtrl_time_Click Count,rightCtrl,rightCtrl_time_First Click,rightCtrl_time_Last Click,rightCtrl_time_Page Submit,rightCtrl_time_Click Count,leftTreat,leftTreat_time_First Click,leftTreat_time_Last Click,leftTreat_time_Page Submit,leftTreat_time_Click Count,rightTreat,rightTreat_time_First Click,rightTreat_time_Last Click,rightTreat_time_Page Submit,rightTreat_time_Click Count,know1,know1_DO_1,know1_DO_2,know1_DO_3,know1_DO_4,know1_DO_5,know2,attention2,attention2_DO_1,attention2_DO_2,attention2_DO_3,attention2_DO_4,attention2_DO_5,know3,know3_DO_1,know3_DO_2,know3_DO_3,know3_DO_4,know3_DO_5,rid,Q_TotalDuration,exp1,party,exp2,direction,FL_32_DO_FL_34,FL_32_DO_FL_36,FL_32_DO_FL_104,FL_32_DO_FL_105,FL_32_DO_FL_106,FL_39_DO_FL_44,FL_39_DO_FL_107,FL_39_DO_FL_108,FL_39_DO_FL_109,FL_101_DO_Experiment1-Refugees,FL_101_DO_Experiment1-PublicSector,FL_101_DO_Experiment1-Environment,FL_101_DO_Experiment1-LawandOrder,FL_102_DO_Experiment1-RefugeesControl,FL_102_DO_Experiment1-PublicSectorControl,FL_102_DO_Experiment1-EnvironmentControl,FL_102_DO_Experiment1-LawandOrderControl,FL_62_DO_FL_63,FL_62_DO_FL_103,FL_62_DO_FL_110,FL_64_DO_FL_65,FL_64_DO_FL_111,PoliticalAttitudes_DO_LOself,PoliticalAttitudes_DO_GRself,PoliticalAttitudes_DO_RFself,PoliticalAttitudes_DO_LRself,PoliticalAttitudes_DO_PSself
2018-05-18 6:02:59,2018-05-18 6:11:42,0,100,522,1,2018-05-18 6:11:42,R_271qqIKPdQdjWk7,anonymous,DA,1,1,69,10,5,2,5,8,6,6,4,6,6,2,9,10,2,11,1,7,1,11,1,26.401,53.446,54.787,21,5,2,11,1,11,4,11,4,10,4.023,32.655,33.608,23,5,2,10,4,11,6,11,3,9,5.94,30.319,31.595,21,4,4,10,4,11,7,11,4,10,8.27,39.145,40.322,22,6,2,10,2,11,7,11,2,10,15.819,56.24,57.166,29,1,1,NA,NA,NA,NA,NA,4,1,6,2,5,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,22.406,23.272,24.425,3,NA,NA,NA,NA,NA,1,3,1,4,2,5,179,2,1,2,4,3,5,1,2,4,1,3,5,5afea498-247b-48f9-8ab5-2224d8b0bc31,522,allerede har dannet,Radikale Venstre,har et klart oenske om,1,NA,NA,1,NA,NA,4,1,2,3,4,3,2,1,NA,NA,NA,NA,NA,1,NA,1,NA,3,5,2,1,4
2018-05-18 6:09:19,2018-05-18 6:13:34,0,100,254,1,2018-05-18 6:13:34,R_31aVOIMgXcQErAl,anonymous,DA,1,1,41,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5afea521-4e06-422e-bc3e-1c9881772709,254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-18 6:13:16,2018-05-18 6:14:13,0,100,56,1,2018-05-18 6:14:13,R_2dvgoLQKYzCXQxU,anonymous,DA,1,2,54,10,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5afea6e1-c9a7-4dcc-859d-3bd22238f558,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-18 6:06:33,2018-05-18 6:15:21,0,100,528,1,2018-05-18 6:15:22,R_1hEY1FYOVznM4Xd,anonymous,DA,1,2,49,10,5,3,6,6,6,6,6,10,6,8,12,12,12,10,12,12,12,12,12,53.046,65.274,70.301,10,6,12,6,1,12,9,12,6,6,15.797,59.282,60.182,10,2,6,3,9,9,10,9,2,9,22.849,76.973,78.96,14,8,12,12,12,10,12,11,12,10,13.223,43.537,44.8,10,12,12,12,12,12,12,12,12,12,9.305,13.528,14.094,9,1,1,NA,NA,NA,NA,NA,1,2,3,4,6,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,18.477,18.477,19.295,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,4,3,5,ved ikke,2,4,3,1,2,5,5,2,1,4,3,5,5afea585-5cd3-44ae-8e20-0c0b5260b858,528,umuligt kan danne,Alternativet,control,2,NA,NA,NA,NA,1,3,2,1,4,2,1,3,4,NA,NA,NA,NA,1,NA,NA,NA,1,2,3,4,1,5
2018-05-18 6:14:56,2018-05-18 6:15:57,0,100,61,1,2018-05-18 6:15:58,R_3ly52zal1xEz3g1,anonymous,DA,1,2,49,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5afea771-38f4-4829-b7f7-810d31bb555c,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-18 6:01:48,2018-05-18 6:20:58,0,100,1150,1,2018-05-18 6:20:59,R_1DPa7xjGCXKcpkW,anonymous,DA,1,1,66,10,5,3,2,1,6,5,3,7,6,6,12,12,12,12,12,12,12,12,12,66.625,74.262,75.256,20,7,7,8,4,6,5,6,6,6,29.488,61.38,62.427,21,5,5,7,5,6,6,5,6,5,35.792,77.718,79.465,25,7,7,7,7,7,7,8,7,7,26.269,47.767,48.826,19,7,7,6,5,6,6,6,6,6,20.194,46.231,50.382,21,1,1,NA,NA,NA,NA,NA,6,4,2,1,3,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,39.123,63.637,64.959,8,NA,NA,NA,NA,NA,2,2,3,4,1,5,179,2,4,2,3,1,5,1,4,2,3,1,5,5afea432-feae-4a02-9ad2-80c14258f936,1150,allerede har dannet,Liberal Alliance,paa ingen maade oensker,1,NA,1,NA,NA,NA,1,4,2,3,2,1,3,4,NA,NA,NA,NA,NA,NA,1,1,NA,4,3,2,1,5
2018-05-18 6:16:43,2018-05-18 6:23:52,0,100,429,1,2018-05-18 6:23:52,R_3jUJPRv0I3e6mRs,anonymous,DA,1,1,69,10,5,1,8,8,1,8,4,5,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,10,3,11,1,5,1,10,1,11.882,56.265,57.801,12,2,2,11,1,11,4,11,4,11,14.065,40.279,42.39,9,9,1,11,2,11,9,11,2,11,18.347,53.496,55.437,11,8,5,10,1,8,8,10,10,10,20.534,53.633,54.768,9,1,3,10,1,12,2,10,1,10,11.535,36.413,37.702,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,35.636,35.636,36.582,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,4,2,5,179,2,2,4,1,3,5,1,1,2,4,3,5,5afea7d3-58c6-43c9-800f-057ef6cabca4,429,control,Dansk Folkeparti,control,2,1,NA,NA,NA,NA,2,1,4,3,NA,NA,NA,NA,4,3,1,2,1,NA,NA,NA,1,4,5,3,1,2
2018-05-18 6:21:50,2018-05-18 6:33:05,0,100,675,1,2018-05-18 6:33:06,R_3kBsNyCMdcxcn33,anonymous,DA,1,2,55,10,5,3,8,8,5,9,6,9,9,4,12,12,12,12,12,12,12,12,12,109.021,114.835,115.589,9,12,12,12,12,12,12,12,12,12,20.212,25.301,26.115,9,12,12,12,12,12,12,12,12,12,3.555,7.628,8.474,9,12,12,12,12,12,12,12,12,12,1.669,8.342,9.388,9,12,12,12,12,12,12,12,12,12,1.293,5.833,6.7,9,1,1,NA,NA,NA,NA,NA,6,4,2,1,3,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,53.684,53.684,54.96,1,NA,NA,NA,NA,NA,1,1,4,3,2,5,175,2,3,4,2,1,5,1,4,3,1,2,5,5afea906-f05c-4514-b39a-a23a947adf44,675,allerede har dannet,Alternativet,paa ingen maade oensker,1,NA,1,NA,NA,NA,3,1,2,4,1,2,3,4,NA,NA,NA,NA,NA,NA,1,1,NA,2,4,3,1,5
2018-05-18 6:25:20,2018-05-18 6:34:26,0,100,546,1,2018-05-18 6:34:27,R_3P4ZKksmM1yGrwp,anonymous,DA,1,1,72,10,5,3,8,8,6,6,4,7,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,6,7,7,4,7,8,5,13.516,44.888,46.028,11,5,5,5,2,4,3,7,5,4,19.598,55.94,58.442,10,12,12,12,12,12,12,12,12,12,16.21,28.746,29.894,10,12,12,12,12,12,12,12,12,12,8.546,22.57,23.762,12,12,12,12,12,12,12,12,12,12,11.034,23.89,25.114,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,37.56,39.598,41.028,2,3,4,1,2,3,5,97,2,1,4,3,2,5,1,3,2,4,1,5,5afea9a8-0177-48a3-8034-1577762b6672,546,control,Liberal Alliance,har et klart oenske om,2,1,NA,NA,NA,NA,2,4,1,3,NA,NA,NA,NA,3,1,2,4,NA,1,NA,NA,1,4,3,5,1,2
2018-05-18 5:53:11,2018-05-18 6:35:44,0,100,2552,1,2018-05-18 6:35:44,R_2TN4MqUuHgk6vAy,anonymous,DA,1,2,38,9,5,3,3,5,7,3,6,7,8,8,7,9,6,10,1,5,2,7,4,31.251,86.838,87.593,27,4,2,5,1,10,6,11,5,8,27.591,196.687,197.45,35,6,8,7,10,1,5,2,6,3,5.257,178.952,181.529,33,4,1,5,6,11,6,9,4,7,3.155,27.025,27.837,25,5,6,5,1,11,6,11,4,9,4.769,35,35.575,48,1,1,NA,NA,NA,NA,NA,5,4,2,3,6,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,8.857,22.186,22.961,6,2,3,1,4,2,5,179,2,2,1,3,4,5,1,1,2,4,3,5,5afea236-7a2a-4e72-a93e-f3983ac491ee,2552,allerede har dannet,Radikale Venstre,paa ingen maade oensker,2,NA,NA,1,NA,NA,4,1,2,3,2,1,3,4,NA,NA,NA,NA,NA,NA,1,NA,1,2,5,3,1,4
2018-05-18 6:48:08,2018-05-18 6:59:11,0,100,663,1,2018-05-18 6:59:14,R_1ltV3fg4ZXkUBLH,anonymous,EN,1,2,29,3,5,2,3,3,6,4,7,8,9,6,7,8,9,10,12,5,3,7,2,33.123,65.791,72.564,10,12,12,12,1,12,12,11,12,12,11.566,28.992,30.372,12,6,3,4,8,12,9,11,6,10,39.211,68.152,69.896,10,12,12,12,12,12,12,11,12,12,14.509,23.779,25.793,9,12,12,12,12,12,12,11,12,12,11.933,21.415,22.845,9,1,1,NA,NA,NA,NA,NA,2,5,1,3,4,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,30.794,30.794,31.743,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,4,3,5,175,2,4,1,2,3,5,1,1,4,3,2,5,5afeaf3e-6330-44a4-99cc-a1f1f71d56df,663,umuligt kan danne,Liberal Alliance,control,2,NA,NA,NA,1,NA,1,4,3,2,3,1,2,4,NA,NA,NA,NA,1,NA,NA,NA,1,3,2,5,1,4
2018-05-18 6:56:19,2018-05-18 7:07:29,0,100,669,1,2018-05-18 7:07:29,R_1doc4wnyDl3AGOh,anonymous,DA,1,2,51,10,5,3,2,8,9,5,3,8,9,8,8,9,8,10,3,8,2,9,4,49.957,84.229,85.622,9,3,2,12,1,8,4,7,5,7,9.172,43.22,44.268,9,2,1,4,7,9,4,9,3,8,22.881,143.111,145.571,10,4,2,12,3,9,7,10,5,8,24.344,62.157,63.812,9,2,12,12,2,8,3,8,1,7,21.343,50.05,51.63,10,1,1,NA,NA,NA,NA,NA,1,2,4,3,6,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,44.534,44.534,46.008,1,NA,NA,NA,NA,NA,1,2,4,1,3,5,179,2,1,2,3,4,5,2,4,1,3,2,5,5afeb106-5244-4e54-85ae-9847ad42fc26,669,allerede har dannet,Liberal Alliance,paa ingen maade oensker,1,NA,NA,1,NA,NA,3,4,1,2,3,1,2,4,NA,NA,NA,NA,NA,NA,1,1,NA,5,4,3,1,2
2018-05-18 7:04:17,2018-05-18 7:07:46,0,100,209,1,2018-05-18 7:07:47,R_3HqwJthXDt2cBRy,anonymous,DA,1,1,26,11,5,3,2,2,4,8,3,7,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,8,7,8,1,2,1,10,6,5.432,16.566,17.791,9,3,4,4,1,9,7,8,5,7,6.037,20.315,21.188,10,5,5,6,7,9,9,10,8,9,3.867,12.693,15.286,9,7,6,6,5,1,4,2,4,4,4.713,23.572,25.102,10,3,3,4,2,10,11,10,5,9,3.959,12.913,13.793,11,NA,NA,NA,NA,NA,5,8.071,8.071,9.539,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,1,4,5,175,2,4,2,3,1,5,4,1,3,2,4,5,5afeb308-ed70-4549-a60a-866c980838ba,209,control,Alternativet,control,1,1,NA,NA,NA,NA,2,3,1,4,NA,NA,NA,NA,2,3,1,4,1,NA,NA,1,NA,3,2,5,1,4
2018-05-18 6:47:15,2018-05-18 7:08:41,0,100,1286,1,2018-05-18 7:08:41,R_C7f3SBsxtxPhuHT,anonymous,DA,1,1,27,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5afeaecc-190d-4901-9efd-fe2c0482a226,1286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-18 7:09:44,2018-05-18 7:10:41,0,100,57,1,2018-05-18 7:10:42,R_265yQyXsLpqhGao,anonymous,DA,1,2,34,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5afeb437-d7f6-4533-af50-133eeb58913d,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
